Date,A,AAPL,ABBV,ABT,ACGL,ACN,ADBE,ADI,ADM,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,AON,AOS,APA,APD,APH,APTV,ARE,ATO,AWK,AXP,GOOG,GOOGL,LNT,MMM,MO,T
2016-01-05,-0.003440518591317776,-0.025059437315554822,-0.004166010520575303,-0.00023298852155151373,0.0036310477878052083,0.00520484748735317,0.004022997850131826,-0.007347371090798749,0.011160961557853621,0.0013264469331093487,0.0118522812209223,0.008228919703023196,0.01378600159073784,-0.0013518062371177253,0.003475001827992541,0.01668344644650821,0.00273578094490623,-0.005543890420836695,-0.015301624888041432,0.010580369389970201,-0.002307448167538584,-0.0010847294517053463,0.001082878075830962,-0.02176187325382306,-0.0072202097704795465,-0.0051283726550334086,-0.0010734318334351123,-0.003933043282150828,0.019751660861622833,-0.005023621850138049,0.01136947333423155,-0.007547173326213685,0.006063297136252199,-0.005586880519959481,-0.02025641424739022,-0.017880977552796495,-0.011205636214305481,-0.027741309818803517,0.013802994283046877,0.0036877607445724436,-0.002817988117563286,-0.015386604903125711,0.0009975643388275834,0.002752089849031414,0.004495822482042611,0.004359109234503222,0.020212777440832275,0.006987123598271916
2016-01-06,0.004438882137782096,-0.01956949505051886,0.0001741030310189462,-0.008387330010639071,0.0015918982480933597,-0.0019539007827739097,-0.0142949940131476,-0.042560994426373955,-0.024282819727740712,-0.01407515288478034,0.006431000466765147,0.0037409467135081087,-0.03451876250453978,-0.015228505865157338,-0.014676616797975828,-0.013152904243363128,-0.01934989510492624,-0.029604015801147687,-0.04369262042902644,-0.001231627489126752,-0.011234304035221632,-0.026217773608580464,-0.04110313433356405,0.0,-0.08727273074063391,-0.022718582567137657,-0.0091673045340106,-0.03399431140649389,-0.003549319447932464,-0.001798738144714651,-0.06067961259672705,-0.012636963504327192,-0.01512171465489287,-0.01979676653442397,-0.11486373164947872,-0.024353570042201844,-0.023657778887921532,-0.026573476758737002,-0.00675181448758555,0.00319499232874354,-0.004322847257345219,-0.02776980821410524,0.0014004097720319297,-0.0028889595045512584,0.0012788641883831886,-0.020140903299694646,0.010589008280827095,0.0031077155570959913
2016-01-07,-0.04247458781695734,-0.042204854079642584,-0.0029623517108242625,-0.023966326206169564,-0.0010114397988562063,-0.029365631069116604,-0.020984356220148714,-0.025512160615836388,-0.023755658245306455,-0.05979175879324872,0.0006842990422855078,-0.011519588644293588,-0.024918743228602436,-0.01701035886406621,-0.023932847247661426,-0.022467621748050948,-0.020743877153225565,-0.04536451934020547,-0.04511591509261814,-0.021119202845327756,-0.02355878161810354,-0.02883548995753782,-0.029328670276073,0.0,-0.09163347408261802,-0.023637417401658145,-0.023864682851225894,-0.03170212108017212,-0.02493401891720537,-0.03905794191457823,-0.06500746441794769,-0.012005861905108772,-0.014574808783788473,-0.04885360405895889,-0.051388187054268064,-0.033524309675754815,-0.03604160734586548,-0.055982028157194,-0.03309940144085499,-0.009713406913963718,-0.007513882011795592,-0.009003150126063675,-0.02317035517599797,-0.024139747889502017,-0.010536546993384799,-0.024361624973731955,-0.017407358489350377,-0.016148169356727027
2016-01-08,-0.010512868981036316,0.0052877931703725345,-0.0272679577402557,-0.020943697512638693,-0.010413590566862307,-0.009681597927427954,-0.014139851056000352,-0.008726991325845312,-0.0037660790183643433,-0.01643440829704157,-0.007753537188380455,-0.0015426972565246722,0.014444371889193564,-0.008739740897901305,-0.014918038661814403,-0.012206306227618091,-0.010591650472871916,-0.00186761060702767,-0.01881862448653604,0.01622045321727361,-0.0035933654639426216,-0.019521084655622745,-0.024404469182980115,0.0,-0.061403450983492314,-0.01820701062661989,-0.014838212933368511,-0.02254683387120393,-0.01649088457812986,-0.0014639090877944794,0.0017454944957386864,-0.020979041162781598,-0.017500675601049953,-0.035580693281643594,0.002735983323530311,-0.005182321806654788,-0.014997877323874476,-0.01945630607342863,-0.013716197327771074,0.0011255741376980932,0.0038695846001728373,-0.0032893080431818378,-0.016409909224578967,-0.01361673622547277,-0.00032258523603279077,-0.0034050029273960947,0.001720277412881721,0.0008952648353535153
2016-01-11,-0.016844099635550558,0.016192582943408418,-0.03180592510293734,0.0014751683513376523,-0.002046236357801323,0.010489020516375902,0.017416036492562847,0.023809608415602757,-0.006687897241581364,0.003087507531879252,0.0002296870709317389,0.008753836576913088,-0.010952974824700923,0.0065247580622807,0.004177528689778054,0.01748424481306654,-0.016709761205555118,-0.05488564393757345,-0.019792155743244777,-0.054703220921637485,-0.003606563467186241,-0.004684674740986439,-0.006551701852363867,-0.041313374999051855,0.09345785021542907,-0.017729984067846982,-0.020038490120736996,0.007583499736267152,0.002653056716194868,0.017609692730401916,-0.012487303267811223,-0.0015223053921504803,-0.00700952528923493,-0.02588556778806761,-0.043383451143619634,0.003948841723072638,-0.00772024602743171,0.030714975955252966,-0.012504323759342295,0.003373076980590417,0.00972054768483055,0.006600462952830677,0.0021833144932004167,0.0029552598644695394,0.00322795693962874,-0.00021355640832343425,0.020947438246441408,0.012224534262441855
2016-01-12,0.006589626664740056,0.014513361863873753,0.01781724262597595,0.017922850060849482,-0.009519623769606356,0.01793781254092308,0.004922828987773631,0.009380905115974558,0.00322007632537491,-0.007966659973851709,-0.0032172619695617355,-0.010209008908279249,-0.031007539479945057,0.012613938665215318,0.004680499092221124,0.005038528115015151,0.005841190441060906,0.03123629591377619,0.0189426593350146,0.012622958323994515,0.01085829348139944,0.010422037237656223,0.004196991982987841,-0.03867404374635208,0.02136760366190571,0.0056019271569791584,0.020989986879321965,0.0051224898777146866,0.0,0.0002428724830541018,-0.02249667300748115,0.013369380367340034,0.008563742337577507,0.013897421383152198,0.010268383855599916,0.014394513950363175,0.025070452226371165,-0.011735363774658447,-0.0113612367360586,-0.0060828610394236815,-0.0009960741549182028,0.005464589690451049,0.0140218770120899,0.016737817798710086,-0.00804404923120583,0.002847849655386092,-0.001345486985687816,-0.0014730305879391281
2016-01-13,-0.03482604651999843,-0.025710748039791453,-0.05693729590653329,-0.02232989959099896,-0.010794067262521967,-0.01732482856496953,-0.01692269704109106,-0.03000980959372268,-0.02334390350292448,-0.07154593754590832,-0.005532083799345999,-0.0037821053310650443,-0.012571726146254458,-0.015398195410784243,-0.022256960975790885,0.00848420994260679,-0.02323096904181776,-0.022610950280288256,-0.025331939352224553,-0.04711024487367255,-0.012617191179229215,-0.02162705316281932,-0.03283609990786707,0.0,-0.05857744717956315,-0.02228213010253821,-0.03534726685727374,-0.03889730939423219,-0.02466133408578708,-0.05839229674292812,-0.026624611658903174,-0.02268263662540093,-0.014228453295623833,-0.047446974792433094,0.005081778609409948,-0.021945410523163122,-0.018553524642864416,-0.06404259548745028,-0.02705282426542366,-0.005637160945269115,-0.0016614537919462657,-0.0240685494469991,-0.035134399776013514,-0.03457490310604516,0.0006489299069374344,-0.015192525690088887,-0.02694496340095509,-0.004719767293351884
2016-01-14,0.02034733048182802,0.02187096451741266,0.0660411495429869,0.02035748788392122,0.0,0.02639548008157333,0.01698754188174556,0.007983756526785069,-0.003286385601099062,0.034991205649081536,0.013212917425986959,0.020535122272893558,0.0243057122232877,0.0072044830622690625,0.011116947250431775,0.011217461080043067,0.018918998458397285,0.02378874203072101,0.02494228296034362,0.019198115127380788,0.00880707207879916,0.02414548012342599,0.03765443156925419,0.0,-0.017777760823567745,0.012661020000280132,0.05293576639141362,0.029000780805372717,0.0006512396446414215,0.019233074128955252,0.010508427056042935,0.00532865120069248,0.017227364542321544,0.01454802219509621,0.040168377972252145,-0.001433894002805025,0.0034367987125913935,-0.010406246173497835,-0.0033218566822212914,0.020083872310104445,0.013147095709375112,0.007000933848992252,0.020212371661871398,0.016426538790259793,0.015073214233775722,0.01773381005599428,0.007615108203130605,0.016597378670416996
2016-01-15,-0.013294236774644808,-0.024015253270755155,0.05095333074282027,-0.0136250099581251,-0.0062780041566726785,-0.025618529399683898,-0.0070156443363301735,-0.013464993937465808,-0.0554559206282117,-0.06172839327274349,-0.004575657605413341,-0.007609116811746364,-0.03502810360211761,-0.012386696921723894,-0.021116870037097057,-0.013362181735486867,-0.002387318507037439,-0.05883603347923405,-0.020245417687013267,-0.0021670455822290213,-0.004964112057090131,-0.025734799228329774,-0.04342652439393757,0.0,-0.08144799260190394,-0.00208394173294868,-0.012144359956537953,-0.02376700209213567,-0.04142737704425148,-0.038482254806470384,-0.008258157525121934,0.0008244958017213921,-0.014875959994421262,-0.010131033921583099,-0.04590850022836468,-0.004730633908217041,-0.026118501120349413,-0.028089930579249023,-0.010492271515794904,-0.0001586513989021432,-0.006570121554405395,-0.006004066961605714,-0.028360749694917975,-0.028575742910337154,-0.0033533666006985152,-0.017637049925739667,-0.01751998161883994,-0.00903788192953614
2016-01-19,0.0024253978767048157,-0.004838764215912783,-0.04098379700933874,-0.0027131201945815864,0.004061369962209405,0.02125529283468741,0.0001121692994936474,-0.008631180163477414,-0.03173576253214094,-0.036639702781037786,-0.0013790298313031135,0.014993934175746348,0.02107712883397861,-0.0021197222813581496,0.001248102558282671,0.003194528562709742,-0.011167480031263666,0.029218506370241704,0.010645080200460955,-0.0015035107195159325,0.005332745153908469,-0.011417838170059924,0.023009825949853457,0.0,-0.039408829967266135,-0.00981410113672232,0.0,-0.0031237425506316363,0.028510309705130465,0.007541483276127581,-0.034695451857225224,0.00023533768128913835,-0.001277369298111286,-0.014958146460934518,-0.024059112566642282,0.015022809657907477,-0.0015385452015856949,-0.0019269647828571435,0.0026195001635973547,0.015722122896909996,0.00876297933682868,-0.004292131691849166,0.010569498048236925,0.012090275376628323,0.010573603342347804,-0.0021628313415409384,0.02097948205274691,0.015298878543583916
