,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.09081632653061225,4.76192136980342e-19,6.312302947313866e-19,0.09724395164258116,2.09785100964261e-19,1.1360856756335741e-18,2.7531122390775523e-19,7.722987574123007e-19,6.697901474745953e-19,1.7770120139432145e-20,8.276102466567799e-19,-1.221423518293446e-18,0.21211280253477643,-2.5501526947934817e-19,8.278989520176038e-19,8.898989505780606e-19,0.03600121435399368,0.028487196106362314,0.06186389054963755,-1.4701660225541663e-19,1.0948481191841464e-18,4.28621202341551e-19,1.8514054419286936e-19,1.0298201195328358e-18,0.12558468024345207,1.0961154799200903e-18,6.285792802598827e-19,0.046644290535052244,1.7263486695501872e-18,-5.635376867975364e-19,0.04135749234097331,1.0877633576468077e-18,6.579408482327177e-19,0.07330390543566083,0.030546795205272672,4.743619478871873e-19,3.543452653412195e-19,3.4710240981929467e-19,1.1273150354250521e-18,-4.3111168644894255e-19,-1.149854856429342e-18,-9.87564287503332e-19,8.977338408998639e-19,3.902592263716734e-19,3.651650652281491e-19,-1.48172396897567e-18,-2.8405487819730195e-19,0.15138569546895733,0.0954680855832804
0.09489795918367347,4.76192136980342e-19,6.312302947313866e-19,0.09724395164258116,2.09785100964261e-19,1.1360856756335741e-18,2.7531122390775523e-19,7.722987574123007e-19,6.697901474745953e-19,1.7770120139432145e-20,8.276102466567799e-19,-1.221423518293446e-18,0.21211280253477643,-2.5501526947934817e-19,8.278989520176038e-19,8.898989505780606e-19,0.03600121435399368,0.028487196106362314,0.06186389054963755,-1.4701660225541663e-19,1.0948481191841464e-18,4.28621202341551e-19,1.8514054419286936e-19,1.0298201195328358e-18,0.12558468024345207,1.0961154799200903e-18,6.285792802598827e-19,0.046644290535052244,1.7263486695501872e-18,-5.635376867975364e-19,0.04135749234097331,1.0877633576468077e-18,6.579408482327177e-19,0.07330390543566083,0.030546795205272672,4.743619478871873e-19,3.543452653412195e-19,3.4710240981929467e-19,1.1273150354250521e-18,-4.3111168644894255e-19,-1.149854856429342e-18,-9.87564287503332e-19,8.977338408998639e-19,3.902592263716734e-19,3.651650652281491e-19,-1.48172396897567e-18,-2.8405487819730195e-19,0.15138569546895733,0.0954680855832804
0.0989795918367347,4.76192136980342e-19,6.312302947313866e-19,0.09724395164258116,2.09785100964261e-19,1.1360856756335741e-18,2.7531122390775523e-19,7.722987574123007e-19,6.697901474745953e-19,1.7770120139432145e-20,8.276102466567799e-19,-1.221423518293446e-18,0.21211280253477643,-2.5501526947934817e-19,8.278989520176038e-19,8.898989505780606e-19,0.03600121435399368,0.028487196106362314,0.06186389054963755,-1.4701660225541663e-19,1.0948481191841464e-18,4.28621202341551e-19,1.8514054419286936e-19,1.0298201195328358e-18,0.12558468024345207,1.0961154799200903e-18,6.285792802598827e-19,0.046644290535052244,1.7263486695501872e-18,-5.635376867975364e-19,0.04135749234097331,1.0877633576468077e-18,6.579408482327177e-19,0.07330390543566083,0.030546795205272672,4.743619478871873e-19,3.543452653412195e-19,3.4710240981929467e-19,1.1273150354250521e-18,-4.3111168644894255e-19,-1.149854856429342e-18,-9.87564287503332e-19,8.977338408998639e-19,3.902592263716734e-19,3.651650652281491e-19,-1.48172396897567e-18,-2.8405487819730195e-19,0.15138569546895733,0.0954680855832804
0.10306122448979593,4.76192136980342e-19,6.312302947313866e-19,0.09724395164258116,2.09785100964261e-19,1.1360856756335741e-18,2.7531122390775523e-19,7.722987574123007e-19,6.697901474745953e-19,1.7770120139432145e-20,8.276102466567799e-19,-1.221423518293446e-18,0.21211280253477643,-2.5501526947934817e-19,8.278989520176038e-19,8.898989505780606e-19,0.03600121435399368,0.028487196106362314,0.06186389054963755,-1.4701660225541663e-19,1.0948481191841464e-18,4.28621202341551e-19,1.8514054419286936e-19,1.0298201195328358e-18,0.12558468024345207,1.0961154799200903e-18,6.285792802598827e-19,0.046644290535052244,1.7263486695501872e-18,-5.635376867975364e-19,0.04135749234097331,1.0877633576468077e-18,6.579408482327177e-19,0.07330390543566083,0.030546795205272672,4.743619478871873e-19,3.543452653412195e-19,3.4710240981929467e-19,1.1273150354250521e-18,-4.3111168644894255e-19,-1.149854856429342e-18,-9.87564287503332e-19,8.977338408998639e-19,3.902592263716734e-19,3.651650652281491e-19,-1.48172396897567e-18,-2.8405487819730195e-19,0.15138569546895733,0.0954680855832804
0.10714285714285715,4.76192136980342e-19,6.312302947313866e-19,0.09724395164258116,2.09785100964261e-19,1.1360856756335741e-18,2.7531122390775523e-19,7.722987574123007e-19,6.697901474745953e-19,1.7770120139432145e-20,8.276102466567799e-19,-1.221423518293446e-18,0.21211280253477643,-2.5501526947934817e-19,8.278989520176038e-19,8.898989505780606e-19,0.03600121435399368,0.028487196106362314,0.06186389054963755,-1.4701660225541663e-19,1.0948481191841464e-18,4.28621202341551e-19,1.8514054419286936e-19,1.0298201195328358e-18,0.12558468024345207,1.0961154799200903e-18,6.285792802598827e-19,0.046644290535052244,1.7263486695501872e-18,-5.635376867975364e-19,0.04135749234097331,1.0877633576468077e-18,6.579408482327177e-19,0.07330390543566083,0.030546795205272672,4.743619478871873e-19,3.543452653412195e-19,3.4710240981929467e-19,1.1273150354250521e-18,-4.3111168644894255e-19,-1.149854856429342e-18,-9.87564287503332e-19,8.977338408998639e-19,3.902592263716734e-19,3.651650652281491e-19,-1.48172396897567e-18,-2.8405487819730195e-19,0.15138569546895733,0.0954680855832804
0.11122448979591837,4.76192136980342e-19,6.312302947313866e-19,0.09724395164258116,2.09785100964261e-19,1.1360856756335741e-18,2.7531122390775523e-19,7.722987574123007e-19,6.697901474745953e-19,1.7770120139432145e-20,8.276102466567799e-19,-1.221423518293446e-18,0.21211280253477643,-2.5501526947934817e-19,8.278989520176038e-19,8.898989505780606e-19,0.03600121435399368,0.028487196106362314,0.06186389054963755,-1.4701660225541663e-19,1.0948481191841464e-18,4.28621202341551e-19,1.8514054419286936e-19,1.0298201195328358e-18,0.12558468024345207,1.0961154799200903e-18,6.285792802598827e-19,0.046644290535052244,1.7263486695501872e-18,-5.635376867975364e-19,0.04135749234097331,1.0877633576468077e-18,6.579408482327177e-19,0.07330390543566083,0.030546795205272672,4.743619478871873e-19,3.543452653412195e-19,3.4710240981929467e-19,1.1273150354250521e-18,-4.3111168644894255e-19,-1.149854856429342e-18,-9.87564287503332e-19,8.977338408998639e-19,3.902592263716734e-19,3.651650652281491e-19,-1.48172396897567e-18,-2.8405487819730195e-19,0.15138569546895733,0.0954680855832804
0.1153061224489796,2.063194467378565e-19,4.452802159288797e-19,0.0981424666147015,4.151694697570691e-20,5.412498983816762e-19,2.2143527801908785e-19,3.161686152348095e-19,4.987984831223925e-19,-2.054154439851671e-20,4.2385126629435266e-19,-1.3306069346575104e-18,0.21128407290643944,-5.170965112516875e-19,5.353394640654465e-19,5.555278040262236e-19,0.036162554401449123,0.033725632591977306,0.060915544973167875,1.2837202145052838e-19,5.652105143820923e-19,1.8796278259537993e-19,5.055818878408205e-21,7.039758828517748e-19,0.12367730043507907,1.3239562248166435e-18,3.7687988339581994e-19,0.04584276478711642,1.1746591995532193e-18,-5.893495754668562e-19,0.04403996220435388,8.686026822244606e-19,1.367231365425672e-19,0.07194936766007859,0.031108402885944835,9.257445814159323e-19,8.454283487227844e-20,1.498987049273472e-19,5.519789420061981e-19,-6.3836500026953905e-19,-1.0402988776844922e-18,-1.1256097466937382e-18,5.653330225381648e-19,1.542450151541997e-19,1.2396205052360003e-19,-1.41895896754158e-18,-2.377162067764822e-19,0.1499363546307735,0.09321557590891864
0.11938775510204082,-7.813027459377874e-19,1.839127266062318e-18,0.10052111014402398,-1.6421689724547738e-18,1.43700434957499e-18,1.3048672138480802e-18,-3.40935569243956e-19,1.790687725967456e-18,1.037492756149825e-18,2.410492945528717e-19,-3.2732350786147827e-18,0.2041381258147445,-3.198821107508447e-18,2.8532400059846394e-18,-3.206064552015741e-20,0.036353604510124454,0.04747676081229878,0.05830740472121601,3.959817215834851e-18,3.169427213435444e-18,-8.864179619356023e-19,7.888459745807961e-19,2.8460729571603307e-18,0.11819718975302615,1.0843506823585452e-17,2.706296754687298e-18,0.043371387391131756,4.560457024643991e-18,-1.3109010033616036e-18,0.05144648614223737,8.257971504248322e-18,-8.006147143471451e-19,0.06809026132959982,0.03254544766409217,8.437918151780817e-18,-7.369480856741392e-19,1.6615954297585604e-19,-2.9057697672017523e-18,-6.453831552079874e-19,0.007122859232271331,-2.4540296426713122e-18,2.4093225165400934e-18,-3.5257075305069536e-19,-4.925628320978784e-19,-3.7554437951205934e-18,-1.0907914033695873e-18,0.14569699200473102,0.08673237048050235
0.12346938775510205,-1.2174882144292232e-18,8.821752502895212e-19,0.1024516157761486,-1.886955119794295e-18,1.0243480371269062e-18,6.807438757970674e-19,-1.4330918187647103e-18,6.80048810971426e-19,1.0101460386616011e-18,-9.29031737407373e-19,-3.2984805783364633e-18,0.19784830123504274,-3.3957187255493033e-18,2.6206584476127146e-18,7.20782547528731e-20,0.03662074292114717,0.059009314509562524,0.05545453064498842,2.927798465662859e-18,1.6911228544653085e-18,-8.234446493242377e-19,6.790215457970012e-19,9.52550701088092e-19,0.11312889247369402,6.659312717097794e-18,2.2521417064399203e-18,0.041153505162093214,3.773320872299713e-18,-1.4803866276715029e-18,0.05734990045170698,0.0024303768345650995,-1.512788015454845e-18,0.06460936328801256,0.033416507811716574,7.816009076006754e-18,-1.0299969070026468e-18,-5.01986029395025e-19,-2.9150825513581522e-18,-5.077021900222614e-19,0.013735738199127967,-2.5154120356841893e-18,2.0497697599622935e-18,-6.807485526400981e-19,-8.225972901114592e-19,-3.711129004582975e-18,-5.99309750826827e-19,0.1418628329290986,0.0809283777630953
0.1275510204081633,-1.1957831502521966e-18,7.135381456034885e-19,0.10410847352660578,-1.792023774573442e-18,7.640992297626344e-19,6.253992716927232e-19,-1.482062340866442e-18,6.375301713554266e-19,9.945847946296703e-19,-8.886157626081848e-19,-3.167282083012027e-18,0.192347334530694,-3.250284665519428e-18,2.3721403712746845e-18,8.51654031020865e-20,0.0369502209351657,0.06920244408686863,0.05244033059223587,2.8199423217840695e-18,1.417248428962315e-18,-8.093744429777925e-19,6.506970895029833e-19,7.89009856545548e-19,0.10832157709287482,5.857472057475185e-18,2.0974777932316386e-18,0.0391050092941207,3.4502689920400165e-18,-1.4212936162603877e-18,0.06231581508620629,0.006402120154869486,-1.4741774710967177e-18,0.061366506488934214,0.03393778492418759,7.550810416093704e-18,-1.013168795044968e-18,-5.061545346650684e-19,-2.7256172774003363e-18,-4.670688293509475e-19,0.019657475841945476,-2.4772889054794435e-18,1.9320296496993565e-18,-6.674185425693236e-19,-8.00315945166311e-19,-3.521401776435626e-18,-3.7178696762893407e-19,0.1382893948992882,0.07555551254600304
0.1316326530612245,-1.1744045897725811e-18,5.442801901689466e-19,0.10576533127707709,-1.6971064208292454e-18,5.032212498680274e-19,5.700093247638714e-19,-1.531407209617826e-18,5.949619559423129e-19,9.79128106765162e-19,-8.482111436668926e-19,-3.0362003378228688e-18,0.18684636782633723,-3.1049186559413957e-18,2.1232633472159808e-18,9.831719515834687e-20,0.03727969894920126,0.07939557366405356,0.049426130539472674,2.712215550618694e-18,1.1428114568018254e-18,-7.953978215540941e-19,6.224149951608139e-19,6.251076165203671e-19,0.10351426171204478,5.054252156508837e-18,1.9427010060054648e-18,0.03705651342614001,3.1267950653137374e-18,-1.362244365229343e-18,0.06728172972071159,0.010373863475183265,-1.4356780653712553e-18,0.058123649689957625,0.03445906203666701,7.286056412294608e-18,-9.964559777855005e-19,-5.103829062528461e-19,-2.5359999543115362e-18,-4.263769596436294e-19,0.025579213484781683,-2.4394252276331123e-18,1.8142576882531713e-18,-6.541488371923405e-19,-7.78090581191074e-19,-3.331653724171752e-18,-1.4366064649240098e-19,0.13471595686947563,0.07018264732889634
0.13571428571428573,-1.1534874409784054e-18,3.7441699701995726e-19,0.1074221890275452,-1.602294420312587e-18,2.423711555776269e-19,5.146408974510825e-19,-1.58084920960073e-18,5.524292188459926e-19,9.637539360019107e-19,-8.078892857383291e-19,-2.905320579150947e-18,0.18134540112186845,-2.9598015076475815e-18,1.8745391092997057e-18,1.1144215517471356e-19,0.0376091769632353,0.08958870324121422,0.0464119304867126,2.6046353861752072e-18,8.684443405563226e-19,-7.814746174044053e-19,5.941288416310228e-19,4.612448988151011e-19,0.09870694633121642,4.25136010791782e-18,1.7880312694452586e-18,0.035008017558163594,2.803521495574444e-18,-1.3032975452078084e-18,0.0722476443552168,0.014345606795491914,-1.3972934070245552e-18,0.05488079289099612,0.03498033914914289,7.021762837870843e-18,-9.798159507471703e-19,-5.146819181304733e-19,-2.346624454840361e-18,-3.857213150243856e-19,0.031500951127729715,-2.4017341985483154e-18,1.6965879174208483e-18,-6.409278966362578e-19,-7.559227246327586e-19,-3.142140548496513e-18,8.443250748836964e-20,0.131142518839671,0.0648097821117956
0.13979591836734695,-1.246332157485312e-18,-4.915453581671597e-20,0.10877185562419353,-1.5727966691485545e-18,-2.8052172016686517e-20,3.7837891856199423e-19,-1.8680338117524535e-18,1.505481186104361e-19,9.047959795778892e-19,-9.764287504488818e-19,-2.7926001902159763e-18,0.17704380043672732,-2.8955602472651163e-18,1.6463865397835886e-18,1.9855639114391455e-19,0.03780607790223483,0.09734340179427448,0.04373572393162043,2.1535005399672594e-18,2.5190756877436087e-19,-7.053725043360645e-19,5.987052144701646e-19,-2.7462960238626836e-19,0.09472335158497104,0.002491553511459135,1.6322536456192586e-18,0.03334540290480759,2.4292306535443033e-18,-1.3207666866926154e-18,0.07519713002010937,0.0169017265985218,-1.5109897669264289e-18,0.05225692941732102,0.03492168903652124,6.6027429545807496e-18,-9.920953506739133e-19,-6.416473887629846e-19,-2.238713061418031e-18,-3.344055712909962e-19,0.03649371214186074,-2.4298731650126967e-18,1.5873829885823773e-18,-6.746753231189828e-19,-7.823721808313044e-19,-2.9853914319201173e-18,4.555896635851189e-19,0.12850849227105343,0.06045915282432408
0.14387755102040817,6.810117409305637e-08,-1.328802346175765e-06,0.10997510137022898,4.904756456600134e-06,-8.035001871904617e-07,4.403745372038372e-06,2.558721613058664e-07,3.3156874620274366e-06,-4.526087062466608e-07,4.247662439185361e-06,-5.263814038388669e-06,0.14492984753861105,3.333050287558372e-07,2.806365879396921e-06,1.7691878826331836e-06,0.03825634396757241,0.0984577805137278,0.0415757540491884,1.7533127223411088e-06,4.932117019182537e-06,2.201528647322766e-06,8.487262736413682e-07,2.187872894733132e-06,0.09122655150425805,0.005196469379730843,3.1001893667920187e-06,0.03281353592500724,-2.2564183435115946e-08,6.660066803200784e-06,0.07798523959633004,0.01883810139971339,1.8174124745094826e-06,0.05524395829471107,0.034311343709657494,9.219792390961977e-07,5.184766048204103e-07,1.284846437708376e-06,9.55711910342768e-07,5.331042952830519e-06,0.05097238296024109,0.002798147561830163,5.71162607156676e-06,-1.5750841153793556e-06,2.0208183823351487e-06,0.010790427605349612,3.2304130170915093e-06,0.12746836717195498,0.059104556192248595
0.14795918367346939,-1.167863478133059e-18,-2.306085197509222e-19,0.11138621315763617,-1.3929372009066271e-18,-4.383681573233278e-19,3.1415155595927737e-19,-1.8640704259669437e-18,2.176605244839191e-19,8.998625981470293e-19,-8.35297716202647e-19,-2.5726084395929802e-18,0.16877236947676508,-2.6271029503180276e-18,1.238813091893456e-18,1.9670449732423311e-19,0.03816320612460907,0.11217827652666279,0.03847680706958041,2.1029834312677818e-18,-6.261484307907879e-20,-7.042424990488353e-19,5.390974984061383e-19,-3.247898888496189e-19,0.08698402088874017,0.008163877691833741,1.3821362282833197e-18,0.030126916621107714,1.931199446542037e-18,-1.196458360180559e-18,0.08053831383593707,0.021622374375495457,-1.3938810848811822e-18,0.04718042933350663,0.03464396850030709,6.227735477285813e-18,-9.49622204883526e-19,-6.037086745440285e-19,-1.897485669121225e-18,-2.7187278379037914e-19,0.046222259267492606,-2.3435207908216307e-18,1.3962546607227002e-18,-6.437471658317041e-19,-7.3614627980976365e-19,-2.6679227286312483e-18,7.726306119202971e-19,0.12350030049694093,0.05204066663338495
