Date,A,AAPL,ABBV,ABT,ACGL,ACN,ADBE,ADI,ADM,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,AON,AOS,APA,APD,APH,APTV,ARE,ATO,AWK,AXP,GOOG,GOOGL,LNT,MMM,MO,T
2016-11-21,42.26947784423828,25.868614196777344,42.853843688964844,34.40239334106445,25.639392852783203,105.73865509033203,105.6500015258789,59.790138244628906,34.72074508666992,75.5199966430664,38.751708984375,44.661766052246094,8.779017448425293,29.674331665039062,51.99168014526367,72.92017364501953,44.86406326293945,66.9000015258789,75.85820007324219,96.18000030517578,60.20561218261719,61.926151275634766,28.561195373535156,8.04637622833252,8.9399995803833,45.13158416748047,114.58528900146484,96.71302032470703,87.84561920166016,39.0,23.6200008392334,93.7699966430664,104.80455780029297,41.70147705078125,53.072322845458984,115.13626861572266,15.728288650512695,55.78736114501953,84.44454956054688,60.138065338134766,62.45173645019531,63.84855270385742,38.365779876708984,39.14307403564453,27.871322631835938,107.88616943359375,36.66852951049805,15.607568740844727
2016-11-22,41.790096282958984,25.884822845458984,41.79704284667969,32.96607208251953,25.661582946777344,105.56195068359375,105.20999908447266,62.419105529785156,34.609378814697266,75.20999908447266,39.2198371887207,44.548831939697266,8.672599792480469,29.47966957092285,52.05673599243164,72.76709747314453,44.68075942993164,66.81999969482422,76.26529693603516,94.45999908447266,60.364078521728516,61.98997116088867,28.945056915283203,8.04637622833252,8.6899995803833,45.084190368652344,113.62479400634766,96.33203125,89.56254577636719,39.26649856567383,23.69499969482422,93.87999725341797,105.21292877197266,42.21794128417969,52.4012565612793,115.1115493774414,15.73985481262207,54.414405822753906,86.40493774414062,59.75828170776367,63.91733932495117,64.00919342041016,38.31939697265625,39.15304946899414,28.104690551757812,108.13146209716797,36.96791076660156,15.942543029785156
2016-11-23,41.96870040893555,25.752845764160156,42.68362808227539,33.72748565673828,25.86760902404785,105.86236572265625,104.20999908447266,63.018558502197266,34.40256881713867,75.1500015258789,38.9342041015625,44.285316467285156,8.61939525604248,29.661911010742188,52.32516098022461,73.75980377197266,45.09099578857422,66.4800033569336,75.88533782958984,95.55000305175781,60.38910675048828,61.71648406982422,29.136991500854492,8.04637622833252,8.800000190734863,44.998878479003906,114.17587280273438,96.24738311767578,88.56723022460938,39.00600051879883,23.797500610351562,94.01000213623047,105.35216522216797,42.51555633544922,53.39107131958008,115.96843719482422,15.744483947753906,54.47940444946289,86.05484008789062,59.442588806152344,62.494850158691406,65.04447174072266,37.95628356933594,38.853790283203125,27.80908966064453,108.34532165527344,36.8585205078125,16.01698875427246
2016-11-25,42.19427490234375,25.88249397277832,42.91767883300781,33.883243560791016,26.035600662231445,106.67517852783203,105.0199966430664,63.54091262817383,34.64118957519531,75.83000183105469,39.66415786743164,44.96294021606445,8.839822769165039,29.70746421813965,52.414642333984375,73.94808197021484,45.26556396484375,66.94999694824219,75.993896484375,96.19000244140625,60.3724250793457,61.90794372558594,29.136991500854492,8.04637622833252,8.770000457763672,44.998878479003906,114.49080657958984,96.89925384521484,88.99853515625,39.01850128173828,23.665000915527344,94.4800033569336,105.63059997558594,43.0670280456543,52.71162414550781,116.61935424804688,15.890267372131348,54.85310363769531,87.0972671508789,60.55583572387695,64.10701751708984,65.02661895751953,37.990699768066406,38.91514205932617,28.27582550048828,109.12528228759766,37.12336349487305,16.215492248535156
2016-11-28,40.98173904418945,25.831565856933594,42.17295837402344,33.519832611083984,25.870779037475586,106.69285583496094,104.5,63.50667190551758,34.291202545166016,75.18000030517578,40.52901840209961,45.851348876953125,9.075448989868164,29.40097999572754,51.49551010131836,73.51163482666016,44.706947326660156,66.16999816894531,75.95771026611328,95.33999633789062,60.36406326293945,61.44300079345703,29.100435256958008,8.04637622833252,8.829999923706055,43.82341384887695,114.20738983154297,95.23994445800781,88.01148986816406,38.3385009765625,23.99250030517578,93.75,104.67462921142578,42.63810348510742,51.4617805480957,116.81704711914062,15.848615646362305,53.878231048583984,87.22176361083984,60.397987365722656,64.57254791259766,64.37510681152344,38.317893981933594,39.19245529174805,28.851449966430664,108.50253295898438,37.32487487792969,16.351964950561523
2016-11-29,41.80889892578125,25.806093215942383,43.68368911743164,33.51118469238281,26.114843368530273,106.85189056396484,104.94999694824219,63.823509216308594,34.020751953125,75.26000213623047,40.410011291503906,46.129920959472656,9.0298433303833,29.521085739135742,51.47111511230469,73.65711212158203,44.733123779296875,67.27999877929688,77.75807189941406,95.51000213623047,58.34465408325195,61.51592254638672,29.39290428161621,8.04637622833252,8.930000305175781,43.586429595947266,114.93956756591797,94.86746978759766,87.96172332763672,38.125999450683594,23.88249969482422,94.52999877929688,105.48210144042969,42.82191467285156,50.95009231567383,118.20951843261719,15.834734916687012,51.53852081298828,86.91058349609375,61.60261917114258,65.5036392211914,63.803924560546875,38.44758224487305,39.37450408935547,28.975908279418945,108.6723861694336,37.5263786315918,16.3271541595459
2016-11-30,41.33892059326172,25.58846092224121,43.12336730957031,32.94012451171875,26.21944236755371,105.51778411865234,102.80999755859375,63.935462951660156,34.38665771484375,72.61000061035156,38.973880767822266,44.458492279052734,8.703004837036133,29.562509536743164,51.511775970458984,73.88814544677734,44.275875091552734,66.69999694824219,79.41362762451172,93.05000305175781,58.587650299072266,60.99631118774414,29.429460525512695,8.04637622833252,8.90999984741211,44.88511657714844,113.42012023925781,96.68761444091797,84.82646942138672,37.528499603271484,23.702499389648438,94.02999877929688,105.89974975585938,42.56806564331055,55.320350646972656,119.02520751953125,15.795389175415039,51.993465423583984,85.25357818603516,59.08534240722656,62.47761917114258,64.29479217529297,37.809146881103516,38.69817352294922,27.94133758544922,108.02450561523438,36.806705474853516,15.975632667541504
2016-12-01,40.61516189575195,25.349987030029297,41.960174560546875,32.533443450927734,26.403282165527344,103.9539566040039,99.51000213623047,59.431400299072266,35.24573516845703,69.22000122070312,38.80724334716797,43.78841781616211,8.383769989013672,29.189769744873047,52.14621353149414,74.26472473144531,43.73065185546875,63.5099983215332,77.48664855957031,92.54000091552734,58.94795608520508,59.67445755004883,27.510150909423828,8.04637622833252,8.390000343322754,46.828399658203125,112.09754943847656,97.39027404785156,83.75650024414062,37.182498931884766,23.325000762939453,93.61000061035156,103.9970932006836,42.883201599121094,54.64091110229492,118.70387268066406,15.443665504455566,53.31767272949219,83.36320495605469,58.28778839111328,61.83100891113281,64.73210144042969,37.304386138916016,38.12210464477539,27.622404098510742,108.58432006835938,36.20793151855469,16.079025268554688
2016-12-02,41.38591384887695,25.444915771484375,42.151676177978516,32.79302978515625,26.336719512939453,103.62706756591797,99.7300033569336,60.37872314453125,34.999149322509766,70.56999969482422,39.402339935302734,44.194969177246094,8.497781753540039,28.282766342163086,51.85340881347656,73.68278503417969,43.22941970825195,63.869998931884766,76.77193450927734,92.45999908447266,59.16581344604492,59.136600494384766,28.734851837158203,8.04637622833252,8.529999732971191,45.51076889038086,113.37287139892578,96.0611343383789,85.07530212402344,37.016998291015625,23.292499542236328,93.2699966430664,103.59799194335938,43.0932731628418,54.61575698852539,119.0993881225586,15.582505226135254,51.765995025634766,84.74794006347656,59.376129150390625,62.52070236206055,64.1341323852539,37.433074951171875,38.12858963012695,27.995792388916016,108.45854949951172,36.84127426147461,15.967358589172363
2016-12-05,41.85589599609375,25.26200294494629,43.16592788696289,33.25161361694336,26.609310150146484,104.00698852539062,101.94999694824219,60.800697326660156,34.91959762573242,71.18000030517578,39.354305267333984,44.57143020629883,8.61939525604248,28.44843101501465,52.235694885253906,74.16202545166016,43.370121002197266,64.30999755859375,78.05659484863281,94.01000213623047,58.956336975097656,58.899574279785156,28.817108154296875,8.04637622833252,8.680000305175781,46.137577056884766,114.38056182861328,97.04316711425781,84.63568115234375,37.96799850463867,23.1875,93.83999633789062,104.29410552978516,43.67976379394531,55.706214904785156,121.389892578125,15.700517654418945,51.79035949707031,85.62698364257812,59.110260009765625,62.52070236206055,64.28585815429688,38.03260040283203,38.81488800048828,28.058012008666992,107.94902038574219,36.576412200927734,15.975632667541504
2016-12-06,42.147281646728516,25.45648956298828,43.704959869384766,33.24293899536133,26.764625549316406,104.61659240722656,101.55000305175781,61.145198822021484,35.54003143310547,76.31999969482422,39.498382568359375,44.77469253540039,8.611795425415039,28.40287208557129,52.480926513671875,76.0704116821289,43.8098030090332,64.93000030517578,78.0927734375,96.23999786376953,59.45069885253906,59.25510787963867,28.890226364135742,8.04637622833252,9.449999809265137,47.03032302856445,114.23887634277344,97.52570343017578,83.6486587524414,38.236000061035156,23.46500015258789,94.08999633789062,105.0737075805664,43.83732223510742,55.6558837890625,120.76376342773438,15.642671585083008,53.5207633972168,86.35050201416016,59.03547668457031,62.262081146240234,64.53575134277344,37.86251449584961,38.713138580322266,28.0657958984375,108.06229400634766,37.01973342895508,16.273393630981445
2016-12-07,42.28828048706055,25.706539154052734,42.548866271972656,33.29486846923828,26.904088973999023,107.40849304199219,103.36000061035156,62.81590270996094,35.95366668701172,80.33999633789062,39.93067169189453,45.361961364746094,8.832221984863281,28.767322540283203,53.06950378417969,77.22571563720703,44.35500717163086,66.1500015258789,80.33641052246094,98.13999938964844,60.037261962890625,59.96617126464844,29.71277618408203,8.04637622833252,9.5600004196167,48.29344177246094,111.15283966064453,98.84638977050781,84.76841735839844,38.520999908447266,24.467500686645508,95.30999755859375,107.61678314208984,44.42380142211914,55.6894416809082,122.38684844970703,15.751432418823242,57.160316467285156,86.35050201416016,60.073970794677734,62.64141082763672,66.30286407470703,38.46503829956055,39.47575378417969,28.369163513183594,110.73550415039062,37.65880584716797,16.728302001953125
2016-12-08,43.04963302612305,25.958904266357422,43.19429397583008,33.46792984008789,27.338333129882812,107.55868530273438,103.5,63.62543487548828,36.56614303588867,81.73999786376953,39.88264846801758,45.309268951416016,8.999441146850586,28.83359718322754,53.805206298828125,80.02413177490234,44.09999465942383,66.30999755859375,83.05049896240234,99.30000305175781,60.05400466918945,59.60152816772461,29.895580291748047,8.04637622833252,10.34000015258789,48.4833984375,110.68046569824219,100.65804290771484,84.92597961425781,38.36650085449219,23.940000534057617,95.69000244140625,104.7767333984375,44.39753723144531,55.781707763671875,122.81529235839844,15.92729663848877,57.964595794677734,86.05484008789062,60.73030090332031,62.977630615234375,66.8562240600586,38.72589874267578,39.66029357910156,28.345827102661133,110.62859344482422,37.6300163269043,16.711763381958008
2016-12-09,43.51960372924805,26.38260269165039,43.648231506347656,33.9178581237793,27.31931495666504,108.94579315185547,104.30999755859375,62.98814392089844,37.03545379638672,81.11000061035156,40.61114501953125,45.919105529785156,9.060246467590332,28.601669311523438,53.813377380371094,78.86884307861328,44.63640213012695,64.94000244140625,82.04627990722656,98.62000274658203,60.724361419677734,59.87500762939453,29.566556930541992,7.448570251464844,10.34000015258789,48.31244659423828,112.9320068359375,100.37866973876953,85.3572998046875,38.43299865722656,23.602500915527344,95.36000061035156,104.90664672851562,44.52884292602539,55.832035064697266,123.21904754638672,15.89018440246582,58.102691650390625,85.51029968261719,60.83830261230469,62.95177459716797,66.73126983642578,39.367820739746094,40.372528076171875,28.649206161499023,112.270263671875,38.153926849365234,16.699352264404297
