Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BEL.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2015-01-02,0.004898024349369479,-0.0006256666640835906,0.0017320777147957767,0.03457239318112992,0.022363607268462316,-0.00016328702523615846,-0.008510705783193573,-0.01598706932180427,-0.005001103161855314,0.005924446823553531,-0.01497994945082981,0.025689452356694398,0.002784980253754954,0.004473117637826984,0.0033951620492109758,-0.011819771130749057,0.027391385408306768,-0.0009645813062596487,0.013917431569699934,-0.002350906984126211,0.01041335751928485,-0.003295907140484,0.028384909694038507,0.004803030720286872,0.01965142566331779,0.003132357701643329,0.010289370870103065,0.02109180803103361,-0.010023775517122968,0.005642549843635214,0.002144745401509107,0.013688963491594652,0.01496851533854393,0.012035291546604654,-0.002646659598750656,0.003980747552344344,0.0034017184120263,0.004925614672489198,0.011944138058602283,0.026783013513223874,0.015576553008932903,0.01331744216960895,0.004894701474023488,0.007898591526343646,-0.008800132841784825,0.029896850187458135,0.00887019468028405
2015-01-05,0.016551559114408088,0.01393480856329421,0.0033246409404630306,-6.473376685955934e-05,0.006319349423304921,0.0036504578526139753,-0.013287304895625685,-0.0026133605157401263,-0.018891152428299862,-0.022188835677455554,0.0019394975846183105,0.000692033961193772,0.004522802178681173,-0.003929179050796816,-0.022660918167663358,0.004548559878575276,0.003762079048653666,-0.016819936939559077,-0.008442864067967792,0.006875125393823289,-0.020299612023648606,0.0057540197324565945,0.002069976042518906,0.00392194527341605,-0.008593242461617079,0.0039370678268588755,-0.004011052850667718,0.01391201897235339,-0.005062744940348196,0.026253010757096185,0.0005369489891815515,-0.002770154790498247,0.011311512430414394,0.0010808096723797789,-0.010953762134207956,-0.007930034530672758,-0.031190719260900446,0.000605210175153692,0.002950818081365769,0.023446617031793737,0.014485862726284715,-0.015196926230712005,-0.016684098169977735,0.008098502446518996,0.0011564455922477013,0.002042178143387252,0.0017943388853136621
2015-01-06,-0.007591635327413582,-0.006022488166867013,-0.029780646016274726,-0.02387061187663342,-0.035745411581531106,-0.007802380246408114,-0.02311926699433564,-0.002591188220689933,-0.013225546987103765,-0.007843935868630747,-0.010067386269947853,0.001090376417415495,-0.029462777266129336,-0.000788898858287479,-0.026315063323632093,-0.02604870035593765,-0.038132221783959586,-0.026706861611818677,-0.01556705494631394,-0.03366006932897725,-0.0219956571649631,0.018940211010262553,-0.04241852609814423,-0.025271706553361417,-0.020892923951890685,-0.025693116872524624,-0.011923070955629944,-0.033354788989879425,-0.005580713661156644,-0.015241692249879035,-0.01390725163914519,-0.03333323004474076,-0.05663307521537564,-0.022317896118828506,-0.04538437750985336,-0.04108709174336733,-0.024402710584864096,-0.022013961090954104,-0.03138271296878903,-0.04276435122681277,-0.0484760799827092,-0.036866682589482,-0.010726489379323856,-0.03420574620516481,-0.014032705486067054,-0.02805976433927493,-0.02337436367825485
2015-01-07,-0.008857496250372354,-0.002330407010385449,0.007833063536656137,0.020092499172729372,-0.000801412568630866,0.0023345436190447266,-0.0008537290460518543,0.020359964039391443,0.1347539046818742,0.002399759772359511,0.009074825553966992,0.06049736280716522,-0.003906577403954503,-0.01381782758448824,-0.008595430875643628,0.013824920507089722,0.012577481339990593,-0.023761360328898418,0.0029184253989631426,-0.013386044483673532,-0.02933523074879818,0.035110179063393865,-0.027038433546016094,-0.008078656328315947,0.004784554221849424,-0.018598250531236427,0.01610260854289325,-0.002393467807721761,0.010316417401164957,0.012517686479582846,0.004186493521827428,0.02406595011548851,0.014708090719166789,0.014359379270459938,0.021767584583602284,0.0008335585664986933,-0.005212994286136419,0.0015461471157967033,0.0020248959763990992,-0.015057882039324899,-0.019167850963914934,-0.011812340868270987,-0.00467264216163632,0.005097683986666102,0.025949221586129445,-0.00395032365486947,-0.007611235679800488
2015-01-08,0.03940289008423625,0.041887368800576974,0.017939471083102454,0.0630425444372984,0.00661784187419423,0.0013073869430935137,0.0498553601834566,-0.0017021552957871,-0.02131952268464754,0.01732429514699607,0.05062426991519642,-0.013303207322246768,0.010213046377896662,0.012676879329004187,0.008916947545693832,-0.005762145583832035,0.002180020770950364,0.02313969706801644,0.02100539137401114,0.003345809653923615,0.02451324638466712,0.018892634607089676,0.027198927548691243,0.008523308085574,0.005041785942558441,0.025031991052734126,0.05438460745714413,0.006364469779424731,0.01098722573931532,0.010980968097316524,0.0043836334812539235,0.01683624400668915,0.011093189956187244,0.0043556676395921645,-0.014339150262045686,0.015658811001189488,0.012884648162315493,0.011113777438302552,0.03536534605023456,0.036752108003197614,0.015556592618777731,0.010795059783665906,0.016736800511846672,-0.004538038677496692,0.009338217219708511,0.02533770148849479,0.007207535962389322
2015-01-09,-0.009965740697740477,-0.010162705371517977,-0.0015094102842083679,-0.009569035374015544,-0.013945575945062516,-0.030423491185627594,-0.008218395651270471,-0.01134791815471381,0.018349717605776528,-0.01481403095142364,0.00258229139251398,-0.012136931718024324,0.0228890604519989,-0.011595711481518167,0.03179719060638364,-0.009076224701345392,-0.0059561577802741406,0.007332294586477106,0.01119346976021407,0.002764642993115185,0.016060458612183526,0.058197228975764626,-0.016117384331820528,0.004131703915408957,0.051179442281152676,-0.015176652339725094,0.015141961962161776,-0.006489783560314932,0.0004848093436697898,-0.0021005618595499875,0.01363387754670553,-0.03242473291953907,0.026916413234310044,0.0007226477599961978,0.021673371163196675,-0.005412508929098281,0.0073095126027693524,0.013739603913907272,0.012361787723631945,0.020117144836869105,0.01190040322165653,0.028030508751007766,0.044299151750338606,0.0,-0.02013388305275099,0.0006965272437977621,0.015596453718313752
2015-01-12,0.015592504406877206,-0.008153485462325416,-0.005512951584635717,-0.00584596734145415,0.013334563290233303,-0.017614716089900284,-0.008989831428892536,-0.0034347658786947344,0.0040127347579284045,-0.019252336954272753,-0.0043421802213539085,-0.006837011887455002,-0.002530148644826258,-0.045860424268188926,0.013733523718419072,0.008070595003783376,0.00910547356064062,0.019410360621108014,-0.008814654477189987,-0.018414242189949803,-0.025161289709563994,0.03701126410072586,0.01374836918500888,0.034227043879175856,0.020005372167396507,0.0026617497958627556,0.007384598003455922,0.02262943429649389,-0.004199572110409555,-0.0015281314832473747,0.011963265752423569,-0.00178283796744938,-0.009401976751744368,-0.014084462080408588,-0.011623984717888614,0.012862893512860518,-0.01908393602887004,0.006324744737823407,0.011246756391974477,0.0,-0.007256463642377309,-0.001034965184586012,0.02747771474143823,0.010458574935312548,-0.016268292094939185,-0.010643486305081828,0.004606886220207107
2015-01-13,-0.03469039180465172,-0.016593274198341335,0.028298277946146255,0.03231181288353957,0.005881805619645908,-0.004241441998097617,0.014790605244261457,0.013030188491852002,0.03667115934299359,-0.007594261123948232,-0.010127292751777706,0.0007246436110122101,0.008957619145195661,0.009361356234603102,0.005019746573526218,-0.003937424259744526,0.03225089419634197,0.0051095414892694535,-0.0038261490864948122,-0.014963548022988604,0.003970713497057687,-0.013439660422890132,-0.016303459940652187,-0.0047623111091106285,-0.012783852514054894,0.006287584538448021,0.016010127122910278,-0.009581335903541266,0.012814237554072516,0.0015448903567427674,0.038977176471405084,-0.007499858817398786,-0.022289291624808305,-0.004761814043473533,-0.008408778029010633,-0.006512562541661215,-0.001296831347141647,-0.002633696708915889,-0.013345964623275197,-0.0054566868385719225,-0.013232289869192115,-0.00470181454656271,0.0025779988376521956,-0.012207983842459913,-0.017296366754541936,0.04377294348070704,0.013397964479006763
2015-01-14,-0.01077121893471955,0.02554191695999619,0.009086393866342801,0.010553448631112294,-0.009712499417183773,0.01693116492478297,-0.025069102232665785,0.08353418476646679,-0.0131714362978127,-0.0014437317294432317,-0.026659761973869656,0.006542964638108106,-0.007856840528550513,0.005537256533064472,-0.004684566252313838,0.002324322338975726,0.005766458886297787,-0.0030310403428263077,0.0005710789145034756,0.0034045168044765095,-0.06295329725599119,0.044655549654532445,-0.011733478400534514,-0.01072079566614148,0.019029238402067383,-0.03415720831744651,-0.001256346090638849,-0.0009872773320158679,-0.009489299472315915,0.013767770242806066,0.010007787291866466,-0.008636021936621718,0.012060792115224483,0.001472119797276239,-0.009725327324611621,-0.001311094812572744,-0.005098583155194736,-0.014944029877192233,-0.0025764634752553084,0.001732580870659861,-0.03742012789492488,0.009628217742677636,0.011028332192142498,-0.0016121307338078372,-0.01946316411807658,0.032056095108407234,-0.020496731652139055
2015-01-15,0.019436357901486012,-0.0019623467854035237,-0.010900263213668882,-0.003916379936736769,0.02892303505462679,0.023059337944826064,0.027786702139859232,0.02285416676560592,-0.005625008049155444,0.010266099170983978,0.017262568565801217,-0.006114964641925735,0.010532313030236162,0.014454786111377738,0.010067669189297357,0.01979982218726417,0.028414939065668943,0.009152530154120653,0.030345534860835688,0.016362249050086763,-0.0017587857264143025,-0.0027056291241126518,0.047343353223857854,0.01677588435372801,0.0026305455515343024,0.02903981091290153,0.006612985720724884,0.036693111736536554,0.03326763730542748,0.03122879910009102,0.004018406721894019,0.010526143171581515,0.00712067477838163,0.050716460876373715,0.035091868325072495,0.051197842742968236,0.0741148671128733,0.006397349922857121,0.005166126451920938,0.024214596853106674,0.020963185068443968,0.006800392720610615,-0.0034929251979398668,0.011571623433020983,0.0175919705343186,0.05988617709898003,0.013678636147273382
