Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BEL.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2020-09-18,290.824462890625,349.0612487792969,1808.8199462890625,1959.505615234375,441.42669677734375,2735.615478515625,587.8094482421875,3424.790283203125,32.134788513183594,478.41192626953125,163.6776580810547,3550.859375,778.4344482421875,80.65533447265625,939.2515258789062,2079.240966796875,730.4490966796875,691.4584350585938,1014.9853515625,2832.426025390625,174.50025939941406,1967.8487548828125,357.2286682128906,592.169677734375,911.5108032226562,154.02354431152344,1273.2530517578125,840.633056640625,622.5631713867188,6747.5283203125,1533.2484130859375,73.794189453125,57.47982406616211,76.208251953125,1042.3941650390625,181.28367614746094,595.1322631835938,501.6568908691406,523.9351196289062,146.98687744140625,16.323373794555664,2306.288330078125,701.3130493164062,1145.3170166015625,678.9732055664062,3919.16796875,311.24169921875
2020-09-21,276.41046142578125,339.30682373046875,1811.8868408203125,1905.552734375,421.513427734375,2678.006103515625,570.220458984375,3282.2216796875,29.784215927124023,452.4864501953125,159.46705627441406,3393.58349609375,741.6005859375,79.35074615478516,905.552978515625,2030.952392578125,702.848876953125,684.6342163085938,1007.3056030273438,2780.284423828125,162.4942169189453,1910.7457275390625,339.0071716308594,541.3737182617188,918.5596923828125,151.14259338378906,1283.970703125,823.0401000976562,592.3938598632812,6420.263671875,1470.6968994140625,71.96052551269531,55.04292678833008,75.58760070800781,1019.8572998046875,174.88320922851562,586.7106323242188,482.7734680175781,492.0977783203125,136.6013946533203,15.41124439239502,2320.785400390625,686.147705078125,1102.3035888671875,646.3685913085938,3798.046142578125,306.7181091308594
2020-09-22,279.7022399902344,324.1387023925781,1769.942138671875,1871.6932373046875,410.2126770019531,2677.244140625,567.2306518554688,3255.46240234375,28.516143798828125,455.58203125,155.77285766601562,3354.966064453125,750.8211669921875,77.98096466064453,910.123046875,1993.6741943359375,714.8596801757812,700.3297119140625,993.9618530273438,2730.054443359375,158.89730834960938,1900.431640625,342.5837707519531,525.3429565429688,916.3768310546875,149.80963134765625,1266.722900390625,799.3806762695312,586.0648803710938,6239.6767578125,1448.6326904296875,71.47156524658203,53.766448974609375,74.83393096923828,999.648681640625,175.2596893310547,589.6559448242188,487.75799560546875,488.8510437011719,132.27825927734375,15.4422025680542,2375.056396484375,697.6524047851562,1087.0963134765625,631.4849853515625,3802.207275390625,307.06231689453125
2020-09-23,282.8443603515625,316.6278381347656,1798.284423828125,1880.4359130859375,417.9290466308594,2677.557861328125,563.6719360351562,3197.1640625,29.02646255493164,419.6443176269531,153.9853057861328,3389.469482421875,740.9248046875,78.95939636230469,899.5213012695312,2005.697998046875,704.3687133789062,694.4439697265625,1005.3375244140625,2690.561279296875,160.84158325195312,1924.576171875,340.11883544921875,509.9400634765625,927.518798828125,148.34764099121094,1271.5582275390625,803.2072143554688,583.0193481445312,6298.5322265625,1464.5303955078125,69.35267639160156,52.33526611328125,72.66163635253906,1008.5322875976562,173.00071716308594,564.2987060546875,482.0545654296875,478.3354797363281,130.58876037597656,14.911846160888672,2322.80908203125,691.2028198242188,1099.6461181640625,623.3213500976562,3788.49951171875,309.6191101074219
2020-09-24,269.7770080566406,306.0443420410156,1926.740478515625,1853.1934814453125,400.7041320800781,2628.8251953125,541.6159057617188,2985.30712890625,27.97489356994629,405.6174621582031,149.8541259765625,3378.1083984375,708.1461181640625,75.46965789794922,885.370849609375,1964.7977294921875,666.424560546875,672.4360961914062,989.1619262695312,2655.572998046875,154.66847229003906,1932.4052734375,324.50732421875,473.4364318847656,887.1800537109375,143.230712890625,1242.346435546875,793.9674072265625,547.3301391601562,6101.283203125,1454.3131103515625,67.35604858398438,51.5616455078125,70.64449310302734,986.1084594726562,165.9884490966797,518.9689331054688,465.66339111328125,473.5865783691406,122.04185485839844,14.193699836730957,2195.535400390625,655.2938842773438,1078.927001953125,622.3258056640625,3699.053466796875,299.6377258300781
2020-09-25,279.6024475097656,318.1397705078125,2005.8817138671875,1860.1971435546875,413.2494201660156,2651.734619140625,579.3094482421875,3093.773681640625,28.856359481811523,425.30340576171875,149.25830078125,3446.974853515625,743.5316162109375,76.38285064697266,900.304931640625,2045.0042724609375,694.31884765625,706.0451049804688,1002.2176513671875,2731.737548828125,157.5363006591797,1949.4237060546875,337.0255126953125,497.1927185058594,919.969482421875,146.8426513671875,1249.275634765625,829.9466552734375,563.6996459960938,6295.044921875,1499.866455078125,69.10820007324219,53.30228805541992,71.26512908935547,995.3763427734375,171.49472045898438,543.3135375976562,469.353759765625,494.0845947265625,126.46437072753906,14.532136917114258,2280.30615234375,673.1612548828125,1091.91943359375,630.1907958984375,3778.0712890625,308.68487548828125
2020-09-28,294.9641418457031,331.2106628417969,2037.7852783203125,1879.5181884765625,437.344482421875,2659.759521484375,597.542236328125,3287.14990234375,30.139890670776367,429.1728820800781,152.99224853515625,3494.615966796875,748.0693969726562,78.27448272705078,903.4132080078125,2106.281982421875,719.860107421875,712.4854125976562,1012.0093383789062,2810.814208984375,163.02890014648438,1934.656005859375,350.8970947265625,536.0623168945312,919.0145874023438,149.03562927246094,1274.8482666015625,842.6395874023438,585.5414428710938,6493.94140625,1498.2459716796875,71.3085708618164,55.584449768066406,74.54576873779297,1001.954345703125,176.24801635742188,566.1856079101562,488.9561767578125,501.0625915527344,132.02980041503906,14.899462699890137,2284.072021484375,679.3057861328125,1120.857421875,662.7456665039062,3840.247802734375,306.37396240234375
2020-09-29,297.15869140625,332.62506103515625,2062.813720703125,1893.380615234375,424.9982604980469,2598.025390625,586.6365356445312,3247.330810546875,29.69142723083496,421.38555908203125,153.54835510253906,3494.148681640625,736.0490112304688,76.74161529541016,895.3739624023438,2123.231201171875,707.3590698242188,693.2924194335938,1020.025390625,2889.11767578125,171.48658752441406,1906.432373046875,345.1454162597656,517.8587646484375,917.7410888671875,145.68167114257812,1259.4449462890625,835.733154296875,583.5903930664062,6532.45166015625,1488.815185546875,69.39344024658203,53.49568557739258,72.39562225341797,1014.9746704101562,174.17726135253906,560.9853515625,485.16986083984375,487.73651123046875,130.88690185546875,15.272982597351074,2342.531005859375,669.5006103515625,1148.958984375,659.7091674804688,3977.427490234375,306.3247985839844
2020-09-30,296.3606872558594,333.35662841796875,2124.989013671875,1918.932373046875,422.80780029296875,2583.320556640625,584.205810546875,3231.413818359375,29.614107131958008,407.213623046875,140.2412567138672,3551.467041015625,747.9729614257812,75.66532897949219,913.6188354492188,2127.384033203125,729.6647338867188,692.3115234375,1035.432861328125,2863.956787109375,170.3686065673828,1939.2972412109375,342.92218017578125,509.3124084472656,917.0589599609375,147.65963745117188,1264.3797607421875,841.4730224609375,578.54638671875,6533.13037109375,1517.1982421875,69.35267639160156,53.57304763793945,72.018798828125,1010.1373291015625,174.50669860839844,570.05126953125,479.7061767578125,484.5382385253906,132.47702026367188,14.84787368774414,2346.203369140625,690.06982421875,1182.473876953125,668.9180908203125,3965.13916015625,308.3406982421875
2020-10-01,307.3831787109375,344.6229248046875,2067.314697265625,1971.1463623046875,441.775146484375,2676.840576171875,604.29541015625,3393.250244140625,29.722360610961914,418.24163818359375,140.34056091308594,3561.238525390625,746.3316040039062,76.48070526123047,900.278564453125,2122.41015625,739.8126220703125,693.4629516601562,1062.6483154296875,2867.73291015625,169.25064086914062,1964.3792724609375,356.890380859375,571.8900146484375,925.6088256835938,146.9286651611328,1301.118896484375,842.5929565429688,580.6876831054688,6584.33154296875,1524.9996337890625,69.18968963623047,53.49568557739258,72.97196960449219,1006.023193359375,179.11880493164062,606.2691650390625,485.8887939453125,493.40618896484375,132.67578125,15.062490463256836,2375.5263671875,716.8706665039062,1179.81640625,670.361572265625,4012.334228515625,307.8490295410156
